200	2.25432	0.57561
201	2.2529	0.57094
202	2.25334	0.56141
203	2.2506	0.55946
204	2.25124	0.55633
205	2.25445	0.55326
206	2.25649	0.55019
207	2.25871	0.54714
208	2.26167	0.54409
209	2.25931	0.54105
210	2.26558	0.53802
211	2.26496	0.535
212	2.26543	0.53198
213	2.26855	0.52897
214	2.26753	0.52597
215	2.27248	0.52297
216	2.2699	0.51998
217	2.27373	0.517
218	2.27792	0.51402
219	2.27513	0.51105
220	2.27562	0.50809
221	2.27816	0.50513
222	2.2733	0.50218
223	2.28444	0.49923
224	2.28321	0.49629
225	2.2825	0.49335
226	2.28206	0.49042
227	2.28411	0.4875
228	2.28508	0.48457
229	2.28888	0.48166
230	2.29075	0.47875
231	2.29446	0.47584
232	2.28456	0.47294
233	2.28842	0.47004
234	2.29254	0.46714
235	2.28992	0.46425
236	2.29494	0.46136
237	2.29023	0.45848
238	2.29727	0.4556
239	2.29216	0.45272
240	2.29374	0.44985
241	2.29866	0.44698
242	2.30009	0.44411
243	2.30524	0.44124
244	2.2966	0.43838
245	2.30299	0.43552
246	2.30546	0.43266
247	2.30768	0.42981
248	2.3027	0.42695
249	2.30128	0.4241
250	2.30463	0.42125
251	2.30584	0.4184
252	2.30701	0.41555
253	2.30815	0.4127
254	2.30925	0.40986
255	2.31031	0.40701
256	2.31133	0.40417
257	2.31232	0.40133
258	2.31326	0.39848
259	2.31417	0.39564
260	2.31503	0.3928
261	2.31586	0.38996
262	2.31664	0.38711
263	2.31738	0.38427
264	2.31808	0.38143
265	2.31874	0.37858
266	2.31936	0.37574
267	2.31993	0.37289
268	2.32046	0.37005
269	2.32095	0.3672
270	2.32139	0.36435
271	2.32179	0.3615
272	2.32214	0.35865
273	2.32245	0.3558
274	2.32271	0.35294
275	2.32293	0.35009
276	2.32309	0.34723
277	2.32322	0.34436
278	2.32329	0.3415
279	2.32332	0.33863
280	2.32329	0.33576
281	2.32322	0.33289
282	2.3231	0.33002
283	2.32293	0.32714
284	2.32271	0.32425
285	2.32244	0.32137
286	2.32212	0.31848
287	2.32175	0.31559
288	2.32133	0.31269
289	2.32085	0.30979
290	2.32032	0.30688
291	2.31974	0.30397
292	2.31911	0.30106
293	2.31842	0.29814
294	2.31768	0.29522
295	2.31688	0.29229
296	2.31603	0.28936
297	2.31512	0.28642
298	2.31416	0.28347
299	2.31314	0.28052
300	2.31207	0.27757
301	2.31094	0.27461
302	2.30975	0.27164
303	2.3085	0.26867
304	2.30719	0.26569
305	2.30458	0.2627
306	2.30502	0.25971
307	2.30517	0.25671
308	2.30222	0.2537
309	2.30281	0.25069
310	2.3041	0.24767
311	2.30232	0.24464
312	2.30436	0.24161
313	2.29889	0.23856
314	2.30089	0.23551
315	2.29591	0.23245
316	2.29824	0.22939
317	2.29734	0.22631
318	2.2968	0.22323
319	2.29732	0.22014
320	2.29527	0.21704
321	2.29342	0.21393
322	2.29467	0.21081
323	2.29419	0.20768
324	2.2908	0.20455
325	2.28954	0.2014
326	2.29106	0.19825
327	2.28799	0.19263
328	2.28655	0.18921
329	2.28436	0.18529
330	2.28154	0.18066
331	2.2802	0.17707
332	2.27475	0.1765
333	2.27833	0.17805
334	2.27384	0.17243
335	2.27284	0.16979
336	2.27214	0.1685
337	2.26963	0.16302
338	2.2684	0.16059
339	2.26501	0.1546
340	2.26736	0.15856
341	2.26387	0.15228
342	2.2637	0.15153
343	2.26131	0.14734
344	2.2613	0.14789
345	2.25983	0.14617
346	2.25559	0.13904
347	2.25531	0.13876
348	2.25313	0.13434
349	2.25358	0.13502
350	2.25323	0.13446
351	2.24887	0.12702
352	2.24799	0.126
353	2.24577	0.1225
354	2.24543	0.12232
355	2.24411	0.12052
356	2.24363	0.12077
357	2.24071	0.11594
358	2.23943	0.11432
359	2.23759	0.11106
360	2.23568	0.10747
361	2.23469	0.10684
362	2.2327	0.10445
363	2.23019	0.10116
364	2.22902	0.09977
365	2.22727	0.09701
366	2.22679	0.09694
367	2.22639	0.09829
368	2.22333	0.09314
369	2.2209	0.0896
370	2.22195	0.0945
371	2.21684	0.08325
372	2.21637	0.08464
373	2.21478	0.08347
