666	2.01925	0.00554
668	2.0187	0.00498
670	2.01789	0.00534
672	2.01766	0.00484
674	2.01742	0.00393
676	2.017	0.00402
678	2.01642	0.00378
680	2.01601	0.00376
682	2.01607	0.00262
684	2.01509	0.00369
686	2.01372	0.0057
688	2.01395	0.00402
690	2.01408	0.00247
692	2.01266	0.00478
694	2.0125	0.00358
696	2.01333	8.32008E-4
698	2.01138	0.00354
700	2.01149	0.0024
702	2.01098	0.00226
704	2.00957	0.00392
706	2.01016	0.0021
708	2.0093	0.00301
710	2.00902	0.00266
712	2.00861	0.00258
714	2.00873	0.00105
716	2.00809	0.00164
718	2.00829	6.06495E-4
720	2.00716	0.00143
722	2.00638	0.00215
724	2.00551	0.00279
726	2.00507	0.00287
728	2.00587	4.44563E-4
730	2.00438	0.0022
732	2.0052	3.07382E-8
734	2.00466	2.90346E-8
736	2.0035	7.59078E-4
738	2.00228	0.00194
740	2.00136	0.00273
742	2.00242	2.77832E-4
744	2.00108	0.0015
746	2.00131	2.7905E-4
748	2.00037	0.00101
750	2.00012	0.00114
752	2.00004	4.72456E-4
754	2.00041	0
756	1.99893	8.42861E-4
758	1.99795	0.00197
760	1.99838	5.24307E-4
762	1.99773	3.41708E-4
764	1.99688	9.54723E-4
766	1.9971	3.89371E-7
768	1.99648	1.20235E-8
770	1.99577	5.54195E-4
772	1.99602	3.13519E-8
774	1.99475	0.00108
776	1.99481	8.9189E-5
778	1.99432	3.22676E-8
780	1.99446	1.63593E-8
782	1.99385	2.53074E-8
784	1.99406	2.90346E-8
786	1.99263	2.90346E-7
788	1.9935	2.71152E-10
790	1.9916	0
792	1.99033	0.00111
794	1.99147	0
796	1.99134	2.21548E-9
798	1.98975	1.12154E-6
800	1.99061	0
802	1.99001	1.06866E-8
804	1.98954	1.91028E-8
806	1.98884	2.94763E-7
808	1.98795	1.02792E-6
810	1.98792	1.18652E-7
812	1.98786	1.86397E-9
814	1.98682	1.68536E-9
816	1.98612	2.94763E-8
818	1.986	4.04038E-8
820	1.98595	2.90346E-8
822	1.98466	1.01096E-6
824	1.98516	6.78942E-5
826	1.98497	9.17099E-8
828	1.98483	3.97436E-8
830	1.9839	1.31922E-6
832	1.98238	0
834	1.9818	1.04229E-8
836	1.98328	9.17099E-8
838	1.98211	2.55647E-7
840	1.98156	3.73215E-8
842	1.98228	1.5457E-7
844	1.98048	6.94497E-4
846	1.98111	1.30367E-9
848	1.98024	0
850	1.9791	7.56802E-8
852	1.98002	1.0462E-8
854	1.97835	2.04276E-9
856	1.97969	2.90346E-7
858	1.97884	4.07099E-11
860	1.9775	1.70913E-9
862	1.97682	0
864	1.97632	0
866	1.9766	2.60517E-8
868	1.9764	0
870	1.97574	0
872	1.97503	4.19746E-8
874	1.97482	5.12323E-9
876	1.97354	2.28297E-8
878	1.97435	2.48164E-7
880	1.97401	3.87462E-9
882	1.9742	4.72211E-7
884	1.97324	0
886	1.97315	7.74589E-8
888	1.97316	5.95545E-8
890	1.97322	1.34429E-10
892	1.97125	1.15772E-7
894	1.97128	9.39325E-9
896	1.969	2.28576E-7
898	1.97133	0
900	1.9702	7.32636E-5
902	1.96953	2.80546E-8
904	1.96872	6.81184E-8
906	1.96883	4.48292E-8
908	1.96904	4.31893E-8
910	1.96808	2.90346E-8
912	1.96801	2.87676E-7
914	1.96619	8.7964E-8
916	1.96701	9.8984E-9
918	1.96561	4.73957E-8
920	1.96629	1.3464E-9
922	1.96647	5.29432E-10
924	1.96422	5.1456E-7
926	1.96566	0
928	1.96297	9.18244E-8
930	1.96574	6.03715E-8
932	1.96344	3.06288E-9
934	1.96279	8.31305E-8
936	1.96279	2.89252E-6
938	1.96164	2.92579E-7
940	1.96287	0
942	1.96157	2.50794E-8
944	1.96049	0
946	1.9652	7.22181E-10
948	1.96175	2.27266E-8
950	1.95897	3.21727E-8
952	1.95796	0
954	1.95973	4.24272E-8
956	1.95972	1.94051E-8
958	1.95856	7.34545E-9
960	1.95857	8.99565E-8
962	1.95889	1.73307E-8
964	1.95916	5.85888E-7
966	1.95889	1.73307E-8
968	1.95417	2.21124E-8
970	1.95494	2.44238E-8
972	1.95587	6.75119E-9
974	1.9558	0
976	1.95468	1.32572E-9
978	1.95863	2.711E-9
980	1.95282	4.73959E-8
982	1.95586	1.04401E-9
984	1.95298	3.87216E-10
986	1.95125	4.97768E-8
988	1.95442	3.71157E-9
990	1.95524	9.09977E-10
992	1.95169	6.99128E-9
994	1.95364	0
996	1.95125	0
998	1.95075	3.41863E-8
1000	1.94786	0
1002	1.95132	6.43687E-8
1004	1.95309	1.93555E-9
1006	1.94941	3.62792E-8
1008	1.94975	6.35625E-8
1010	1.94862	4.75816E-10
1012	1.94961	5.36298E-10
1014	1.9481	9.05203E-9
1016	1.94925	5.63399E-8
1018	1.94702	1.56111E-6
1020	1.94871	0
1022	1.94435	4.34776E-8
1024	1.94588	6.49346E-9
1026	1.9433	6.89312E-9
1028	1.9466	1.17537E-8
1030	1.94507	0
1032	1.94463	2.89257E-8
1034	1.94641	1.10709E-8
1036	1.94208	4.6911E-8
1038	1.94213	3.10268E-8
1040	1.94517	2.4786E-8
1042	1.94531	4.87374E-9
1044	1.94376	6.67735E-9
1046	1.94418	1.57554E-8
1048	1.94469	0
1050	1.94664	1.04194E-9
1052	1.94674	2.09055E-8
1054	1.94512	1.72486E-8
1056	1.94316	1.28736E-8
1058	1.94275	7.48921E-8
1060	1.94007	2.86818E-8
1062	1.93919	2.37773E-9
1064	1.94022	6.08851E-9
1066	1.9402	1.51275E-8
1068	1.94032	1.97558E-8
1070	1.94042	0
1072	1.94004	2.66245E-7
1074	1.93916	0
1076	1.93779	2.81043E-9
1078	1.93616	0
1080	1.93444	2.95787E-8
1082	1.93278	2.20296E-9
1084	1.93101	0
1086	1.92901	0
1088	1.92705	7.08224E-10
1090	1.92533	2.62631E-11
1092	1.92401	0
1094	1.92306	0
1096	1.9223	7.78523E-8
1098	1.92158	2.11611E-8
1100	1.92075	0
1102	1.91989	9.29643E-10
1104	1.91917	1.06909E-8
1106	1.91874	3.62483E-8
1108	1.91867	2.50825E-8
1110	1.91886	8.4421E-11
1112	1.91928	2.41818E-8
1114	1.91981	2.6899E-8
1116	1.92045	2.24157E-8
1118	1.92122	1.89703E-8
1120	1.92206	8.36906E-9
1122	1.9229	1.15728E-8
1124	1.92354	2.56984E-7
1126	1.92401	1.71681E-10
1128	1.92414	8.01059E-8
1130	1.92403	6.42845E-8
1132	1.92374	6.08703E-8
1134	1.92328	9.39185E-9
1136	1.92264	0
1138	1.92181	1.46839E-10
1140	1.92088	3.42552E-10
1142	1.92007	0
1144	1.91942	3.84142E-8
1146	1.9189	2.71222E-9
1148	1.9185	0
1150	1.91805	1.47289E-9
1152	1.91745	9.55955E-8
1154	1.91668	4.05078E-7
1156	1.91576	7.40371E-9
1158	1.91483	7.00864E-8
1160	1.91396	1.3909E-8
1162	1.91311	2.45613E-7
1164	1.91251	1.58639E-8
1166	1.91195	8.31006E-10
1168	1.91153	2.85426E-8
1170	1.91119	1.95729E-8
1172	1.91087	2.37869E-7
1174	1.91068	3.13483E-8
1176	1.91054	3.30437E-10
1178	1.91049	1.78529E-7
1180	1.91048	3.50819E-8
1182	1.91037	7.38041E-9
1184	1.91003	0
1186	1.90938	1.50225E-9
1188	1.90844	2.60831E-9
1190	1.90714	0
1192	1.90556	2.42957E-8
1194	1.90374	0
1196	1.90199	4.51404E-9
1198	1.90052	1.48966E-10
1200	1.89937	2.25015E-7
1202	1.89859	1.7454E-8
1204	1.89813	1.78693E-9
1206	1.89791	4.20785E-9
1208	1.89791	4.72238E-9
1210	1.89807	2.90346E-8
1212	1.8983	6.74563E-9
1214	1.89855	3.42323E-9
1216	1.8989	0
1218	1.89932	2.25595E-8
1220	1.89988	2.7693E-9
1222	1.9006	2.90346E-8
1224	1.9014	1.21749E-8
1226	1.90225	6.53939E-8
1228	1.903	2.41778E-10
1230	1.90364	4.12821E-7
1232	1.90387	4.2514E-9
1234	1.90368	1.45614E-7
1236	1.90338	3.37687E-9
1238	1.9028	0
1240	1.90208	2.15103E-7
1242	1.90111	2.21515E-8
1244	1.89999	4.0819E-9
1246	1.8986	1.67547E-6
1248	1.89718	3.20205E-9
1250	1.89558	1.24512E-9
1252	1.894	7.70839E-9
1254	1.89247	0
1256	1.89093	1.27937E-8
1258	1.88932	1.30337E-8
1260	1.88771	3.17142E-8
1262	1.88629	2.43676E-9
1264	1.88509	2.52184E-8
1266	1.88415	1.74332E-9
1268	1.88351	0
1270	1.88318	7.44982E-9
1272	1.88305	7.71112E-9
1274	1.88313	1.81249E-8
1276	1.88325	5.70668E-10
1278	1.8834	1.55205E-10
1280	1.8836	2.27305E-6
1282	1.88342	3.50191E-9
1284	1.88324	3.70323E-9
1286	1.88309	1.00223E-8
1288	1.88288	5.89466E-8
1290	1.88273	3.02918E-9
1292	1.88261	2.68106E-9
1294	1.88246	1.63233E-9
1296	1.88222	5.79484E-9
1298	1.88178	2.77903E-8
1300	1.88123	0
1302	1.88052	0
1304	1.87967	5.31562E-8
1306	1.87881	1.28817E-8
1308	1.87799	7.45797E-9
1310	1.87722	2.20479E-8
1312	1.87672	6.04315E-9
1314	1.87617	8.03525E-9
1316	1.87586	2.321E-10
1318	1.87571	9.64612E-11
1320	1.87573	1.27307E-8
1322	1.87586	9.39834E-10
1324	1.87613	1.81101E-8
1326	1.87649	9.32467E-9
1328	1.87682	1.05215E-7
1330	1.87696	1.07983E-8
1332	1.87697	1.84861E-8
1334	1.87706	8.65651E-8
1336	1.87716	0
1338	1.87741	7.65812E-9
1340	1.87781	0
1342	1.87839	1.01705E-8
1344	1.87907	1.75517E-7
1346	1.87984	5.50913E-10
1348	1.88035	6.03087E-7
1350	1.881	3.77499E-7
1352	1.88126	0
1354	1.88119	2.39432E-12
1356	1.88079	4.25944E-9
1358	1.88006	2.48232E-9
1360	1.87914	7.33894E-9
1362	1.87807	2.73505E-9
1364	1.87702	1.03186E-10
1366	1.87594	8.69348E-8
1368	1.87496	4.57367E-13
1370	1.874	1.24661E-8
1372	1.873	1.23935E-8
1374	1.87202	7.10143E-11
1376	1.87102	0
1378	1.87001	5.17264E-8
1380	1.86884	1.17125E-9
1382	1.86953	1.70173E-7
1384	1.86654	1.3299E-8
1386	1.86547	6.21656E-8
1388	1.86448	2.99633E-8
1390	1.86366	0
1392	1.8629	3.71807E-8
1394	1.86223	0
1396	1.86152	0
1398	1.86082	4.42049E-8
1400	1.86001	2.2913E-8
1402	1.85908	1.89664E-8
1404	1.8581	3.72192E-8
1406	1.85701	7.29299E-10
1408	1.85593	3.41728E-10
1410	1.85488	6.06927E-8
1412	1.85393	6.16336E-9
1414	1.85306	4.43583E-10
1416	1.8524	1.22049E-9
1418	1.85196	0
1420	1.85161	2.90346E-9
1422	1.85127	1.36665E-8
1424	1.85092	8.71917E-9
1426	1.85048	2.59271E-8
1428	1.85006	2.90346E-7
1430	1.84952	2.11183E-8
1432	1.84893	8.29216E-10
1434	1.84823	2.1276E-8
1436	1.84743	4.7172E-9
1438	1.84654	1.68195E-8
1440	1.84563	0
1442	1.84476	1.36188E-8
1444	1.84395	3.61296E-8
1446	1.8432	1.5798E-8
1448	1.84267	5.92908E-10
1450	1.8423	1.04803E-8
1452	1.84208	6.4281E-9
1454	1.84185	7.77664E-9
1456	1.84154	1.87009E-8
1458	1.84142	2.05938E-8
1460	1.84117	2.44853E-8
1462	1.84083	5.82081E-9
1464	1.84049	7.87187E-8
1466	1.84	2.90346E-8
1468	1.83956	3.06447E-7
1470	1.83901	8.70234E-9
1472	1.83854	4.47034E-8
1474	1.83818	2.35804E-8
1476	1.8378	1.08196E-8
1478	1.83759	1.34218E-6
1480	1.83702	5.125E-9
1482	1.83661	7.47624E-10
1484	1.83617	2.90346E-9
1486	1.83574	8.27436E-7
1488	1.83515	5.65753E-9
1490	1.83462	2.14711E-8
1492	1.83412	2.97992E-7
1494	1.83352	5.31111E-9
1496	1.83299	2.13335E-9
1498	1.83253	7.89077E-9
1500	1.83216	0
1502	1.83188	0
1504	1.83163	4.70667E-9
1506	1.83152	4.67039E-8
1508	1.83134	0
1510	1.83128	1.21727E-6
1512	1.8309	3.44826E-8
1514	1.83059	1.21256E-9
1516	1.83017	1.46555E-9
1518	1.82966	2.4543E-8
1520	1.82904	1.23199E-7
1522	1.8284	5.49756E-8
1524	1.82778	4.85027E-7
1526	1.82716	0
1528	1.82657	2.77682E-9
